city,latitude,longitude,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,shortwave_radiation_sum,wind_speed_10m_max,wind_gusts_10m_max
Hanoi,21.02,105.84,2019-11-09,25.4,17.1,20.7,0.0,18.32,12.5,20.9
Hanoi,21.02,105.84,2019-11-10,26.1,16.5,21.0,0.0,17.93,10.9,23.4
Hanoi,21.02,105.84,2019-11-11,26.9,16.6,21.6,0.0,17.84,8.9,18.4
Hanoi,21.02,105.84,2019-11-12,26.9,18.5,22.8,0.0,11.13,8.2,14.4
Hanoi,21.02,105.84,2019-11-13,27.8,21.5,23.9,17.3,10.0,20.7,32.8
Hanoi,21.02,105.84,2019-11-14,22.8,19.0,20.7,0.0,6.43,18.0,30.2
Hanoi,21.02,105.84,2019-11-15,25.8,17.1,21.6,0.0,12.82,13.9,25.2
Hanoi,21.02,105.84,2019-11-16,27.9,20.2,23.8,0.0,11.62,19.6,33.8
Hanoi,21.02,105.84,2019-11-17,29.7,23.1,25.5,0.1,11.25,18.0,30.6
Hanoi,21.02,105.84,2019-11-18,27.2,18.0,22.7,8.6,10.8,29.6,47.9
Hanoi,21.02,105.84,2019-11-19,19.4,16.0,17.3,2.6,6.38,14.3,26.3
Hanoi,21.02,105.84,2019-11-20,23.1,16.9,19.5,0.3,10.96,10.1,20.5
Hanoi,21.02,105.84,2019-11-21,24.5,16.6,20.2,0.1,12.46,9.6,19.8
Hanoi,21.02,105.84,2019-11-22,25.9,17.3,21.1,0.0,13.84,12.1,21.2
Hanoi,21.02,105.84,2019-11-23,27.2,18.9,22.7,0.1,11.2,13.8,25.6
Hanoi,21.02,105.84,2019-11-24,26.9,20.4,23.3,1.0,12.78,16.3,28.1
Hanoi,21.02,105.84,2019-11-25,27.3,19.4,22.8,0.3,14.77,16.3,27.7
Hanoi,21.02,105.84,2019-11-26,24.5,16.9,20.8,0.0,9.74,13.3,24.1
Hanoi,21.02,105.84,2019-11-27,25.1,20.1,22.2,1.0,6.42,22.7,34.2
Hanoi,21.02,105.84,2019-11-28,20.1,15.9,18.2,1.8,8.39,24.7,39.6
Hanoi,21.02,105.84,2019-11-29,22.6,16.5,19.3,0.0,13.79,11.9,20.9
Hanoi,21.02,105.84,2019-11-30,23.0,16.6,20.0,0.4,7.03,9.6,15.5
Hanoi,21.02,105.84,2019-12-01,21.8,17.0,19.4,3.8,5.04,24.3,41.0
Hanoi,21.02,105.84,2019-12-02,19.9,15.0,17.0,0.2,11.49,20.5,35.3
Hanoi,21.02,105.84,2019-12-03,20.0,11.9,15.4,0.0,16.48,16.2,29.5
Hanoi,21.02,105.84,2019-12-04,21.5,11.1,15.9,0.0,16.62,15.5,29.9
Hanoi,21.02,105.84,2019-12-05,21.9,11.8,16.6,0.0,17.0,21.7,38.9
Hanoi,21.02,105.84,2019-12-06,20.6,10.2,15.4,0.0,17.18,22.0,38.9
Hanoi,21.02,105.84,2019-12-07,20.5,9.5,14.3,0.0,17.32,16.2,30.6
Hanoi,21.02,105.84,2019-12-08,20.6,8.8,14.2,0.0,17.14,11.4,23.4
Hanoi,21.02,105.84,2019-12-09,21.6,8.5,15.2,0.0,16.88,10.5,22.7
Hanoi,21.02,105.84,2019-12-10,21.6,8.5,15.1,0.0,16.88,9.7,20.9
Hanoi,21.02,105.84,2019-12-11,22.2,9.2,16.0,0.0,16.74,10.8,22.3
Hanoi,21.02,105.84,2019-12-12,23.2,9.6,16.5,0.0,16.33,11.0,19.4
Hanoi,21.02,105.84,2019-12-13,24.0,13.6,18.4,0.0,11.79,9.7,18.4
Hanoi,21.02,105.84,2019-12-14,24.1,14.6,19.3,0.1,9.14,9.1,14.4
Hanoi,21.02,105.84,2019-12-15,27.3,18.0,22.1,0.2,10.09,13.6,23.0
Hanoi,21.02,105.84,2019-12-16,27.4,17.5,21.7,0.0,8.12,14.0,25.9
Hanoi,21.02,105.84,2019-12-17,26.6,19.2,22.3,0.1,5.77,14.3,24.5
Hanoi,21.02,105.84,2019-12-18,26.8,20.5,23.3,1.8,11.84,15.8,28.1
Hanoi,21.02,105.84,2019-12-19,21.7,18.1,20.1,8.4,5.03,21.9,36.7
Hanoi,21.02,105.84,2019-12-20,17.5,15.4,16.3,3.4,3.14,13.7,23.4
Hanoi,21.02,105.84,2019-12-21,18.0,15.6,16.6,3.6,3.27,9.8,18.0
Hanoi,21.02,105.84,2019-12-22,18.8,15.3,16.7,3.1,4.98,12.3,22.7
Hanoi,21.02,105.84,2019-12-23,23.4,16.6,19.2,1.6,6.47,9.7,17.6
Hanoi,21.02,105.84,2019-12-24,24.0,19.6,21.3,8.6,6.47,14.1,25.2
Hanoi,21.02,105.84,2019-12-25,27.8,20.1,22.8,0.1,11.91,20.6,35.6
Hanoi,21.02,105.84,2019-12-26,24.5,16.4,19.9,5.3,6.4,25.8,46.1
Hanoi,21.02,105.84,2019-12-27,15.6,13.6,14.9,2.2,3.19,15.2,24.8
Hanoi,21.02,105.84,2019-12-28,19.2,14.6,16.6,0.0,7.05,8.0,17.3
Hanoi,21.02,105.84,2019-12-29,23.4,14.9,18.9,0.0,11.88,8.3,16.6
Hanoi,21.02,105.84,2019-12-30,24.0,15.8,19.9,0.3,9.09,8.0,15.1
Hanoi,21.02,105.84,2019-12-31,23.5,17.5,20.4,0.3,8.5,13.4,25.9
Da Nang,16.07,108.22,2019-01-01,22.0,20.8,21.3,16.8,3.91,27.3,47.9
Da Nang,16.07,108.22,2019-01-02,21.5,20.6,21.1,27.9,3.95,26.0,43.2
Da Nang,16.07,108.22,2019-01-03,22.4,21.0,21.6,11.8,5.55,27.9,46.1
Da Nang,16.07,108.22,2019-01-04,25.2,20.4,22.5,0.8,10.98,19.0,31.0
Da Nang,16.07,108.22,2019-01-05,25.5,21.3,23.1,1.1,11.47,18.9,33.5
Da Nang,16.07,108.22,2019-01-06,24.9,21.0,22.9,4.9,7.69,10.0,19.4
Da Nang,16.07,108.22,2019-01-07,25.5,21.5,23.4,3.6,15.44,13.5,26.3
Da Nang,16.07,108.22,2019-01-08,25.0,21.6,23.3,4.0,13.46,13.0,25.9
Da Nang,16.07,108.22,2019-01-09,24.6,21.1,23.0,2.2,10.4,13.8,26.3
Da Nang,16.07,108.22,2019-01-10,24.9,20.8,22.9,1.1,14.37,9.7,21.6
Da Nang,16.07,108.22,2019-01-11,25.2,19.6,22.8,0.0,16.41,12.5,25.2
Da Nang,16.07,108.22,2019-01-12,25.0,20.9,23.0,1.8,14.85,11.4,22.0
Da Nang,16.07,108.22,2019-01-13,24.9,20.7,23.0,2.4,16.09,11.4,23.8
Da Nang,16.07,108.22,2019-01-14,24.6,20.6,22.7,1.4,16.23,10.0,22.3
Da Nang,16.07,108.22,2019-01-15,24.6,21.1,23.0,3.6,12.06,15.3,27.4
Da Nang,16.07,108.22,2019-01-16,24.0,21.6,23.0,8.8,9.65,25.7,41.8
Da Nang,16.07,108.22,2019-01-17,22.7,21.7,22.1,94.5,3.41,32.1,52.9
Da Nang,16.07,108.22,2019-01-18,24.5,21.5,22.8,9.0,14.08,26.0,42.5
Da Nang,16.07,108.22,2019-01-19,24.1,20.9,22.4,4.8,13.19,14.1,27.0
Da Nang,16.07,108.22,2019-01-20,24.6,20.8,22.9,3.2,13.4,17.8,31.0
Da Nang,16.07,108.22,2019-01-21,23.4,21.9,22.6,7.8,11.76,31.2,52.2
Da Nang,16.07,108.22,2019-01-22,22.4,21.2,21.8,3.2,9.08,26.7,44.3
Da Nang,16.07,108.22,2019-01-23,23.0,18.8,21.3,3.6,15.38,14.8,29.2
Da Nang,16.07,108.22,2019-01-24,23.4,18.1,21.0,0.2,18.79,9.0,18.7
Da Nang,16.07,108.22,2019-01-25,24.3,16.5,20.7,0.1,20.06,11.8,21.2
Da Nang,16.07,108.22,2019-01-26,23.9,19.5,22.1,5.3,13.5,21.6,36.7
Da Nang,16.07,108.22,2019-01-27,23.8,20.2,21.8,4.1,11.94,16.3,29.2
Da Nang,16.07,108.22,2019-01-28,23.0,20.3,21.5,7.7,10.73,14.0,25.9
Da Nang,16.07,108.22,2019-01-29,23.7,20.4,22.2,3.0,14.12,11.5,24.5
Da Nang,16.07,108.22,2019-01-30,24.5,19.9,22.4,1.8,14.28,14.2,27.0
Da Nang,16.07,108.22,2019-01-31,24.4,19.0,21.8,0.3,18.55,10.8,23.0
Da Nang,16.07,108.22,2019-02-01,23.8,18.1,21.2,2.5,12.92,12.8,22.3
Da Nang,16.07,108.22,2019-02-02,24.8,20.2,22.5,1.9,16.74,17.1,29.2
Da Nang,16.07,108.22,2019-02-03,25.6,19.9,22.9,0.0,20.19,17.4,31.0
Da Nang,16.07,108.22,2019-02-04,26.0,21.4,23.8,0.2,18.92,18.1,32.0
Da Nang,16.07,108.22,2019-02-05,26.5,21.4,24.1,0.1,18.46,22.4,38.5
Da Nang,16.07,108.22,2019-02-06,26.0,21.7,23.9,0.0,19.27,22.9,40.3
Da Nang,16.07,108.22,2019-02-07,27.4,21.7,24.3,0.0,20.46,18.3,33.5
Da Nang,16.07,108.22,2019-02-08,26.8,22.2,24.2,0.0,18.26,20.8,35.3
Da Nang,16.07,108.22,2019-02-09,26.9,22.6,24.4,0.0,19.27,24.3,42.1
Da Nang,16.07,108.22,2019-02-10,26.5,22.5,24.4,0.0,19.64,22.4,38.9
Da Nang,16.07,108.22,2019-02-11,25.8,22.0,23.8,2.2,17.39,21.2,37.1
Da Nang,16.07,108.22,2019-02-12,25.0,21.9,23.5,4.6,12.86,16.4,30.6
Da Nang,16.07,108.22,2019-02-13,25.9,20.9,23.5,1.6,21.46,11.8,24.5
Da Nang,16.07,108.22,2019-02-14,25.7,20.0,23.3,0.5,20.17,20.3,35.3
Da Nang,16.07,108.22,2019-02-15,26.4,21.2,23.8,0.4,21.3,20.8,36.4
Da Nang,16.07,108.22,2019-02-16,26.4,21.6,24.2,0.1,21.82,17.4,32.4
Da Nang,16.07,108.22,2019-02-17,27.2,22.0,24.6,0.0,19.92,22.1,38.9
Da Nang,16.07,108.22,2019-02-18,27.2,22.4,25.1,0.0,19.92,15.2,29.9
Da Nang,16.07,108.22,2019-02-19,28.1,23.3,25.5,0.0,20.95,23.0,39.2
Da Nang,16.07,108.22,2019-02-20,27.7,23.9,25.6,0.0,19.07,25.6,43.9
Da Nang,16.07,108.22,2019-02-21,28.4,23.5,25.6,0.0,20.79,24.0,41.8
Da Nang,16.07,108.22,2019-02-22,27.4,23.7,25.3,0.0,18.51,26.0,45.4
Da Nang,16.07,108.22,2019-02-23,27.7,22.0,24.9,0.0,22.01,28.9,49.0
Da Nang,16.07,108.22,2019-02-24,27.0,23.2,25.1,0.4,18.01,19.0,36.0
Da Nang,16.07,108.22,2019-02-25,26.8,21.6,24.4,0.5,20.56,18.2,33.8
Da Nang,16.07,108.22,2019-02-26,27.0,21.3,24.6,0.1,20.91,19.7,34.9
Da Nang,16.07,108.22,2019-02-27,27.5,21.6,24.8,0.0,22.58,20.4,37.8
Da Nang,16.07,108.22,2019-02-28,27.7,20.1,24.3,0.0,22.81,21.6,38.2
Da Nang,16.07,108.22,2019-03-01,27.6,22.0,25.0,0.0,21.49,29.7,51.5
Da Nang,16.07,108.22,2019-03-02,28.5,21.4,25.0,0.0,22.56,29.6,50.8
Da Nang,16.07,108.22,2019-03-03,29.2,22.6,25.7,0.0,21.95,22.2,40.3
Da Nang,16.07,108.22,2019-03-04,29.0,23.2,25.8,0.0,20.22,30.4,51.8
Da Nang,16.07,108.22,2019-03-05,28.8,23.0,25.8,0.0,21.74,25.3,45.0
Da Nang,16.07,108.22,2019-03-06,29.4,22.9,25.9,0.0,21.2,21.1,39.2
Da Nang,16.07,108.22,2019-03-07,28.2,23.0,25.7,0.0,21.11,21.0,36.0
Da Nang,16.07,108.22,2019-03-08,28.5,25.0,26.3,0.6,18.46,25.0,43.9
Da Nang,16.07,108.22,2019-03-09,30.0,24.0,26.5,0.0,21.91,27.7,48.2
Da Nang,16.07,108.22,2019-03-10,29.5,23.8,26.0,0.1,20.21,29.3,50.0
Da Nang,16.07,108.22,2019-03-11,27.0,24.2,25.2,0.2,15.33,28.8,50.0
Da Nang,16.07,108.22,2019-03-12,26.8,23.9,25.1,0.6,15.57,11.8,25.2
Da Nang,16.07,108.22,2019-03-13,27.7,23.9,25.8,0.1,14.73,16.9,33.1
Da Nang,16.07,108.22,2019-03-14,29.0,24.5,26.3,0.3,18.82,24.3,43.6
Da Nang,16.07,108.22,2019-03-15,27.1,24.5,25.7,1.3,17.09,15.7,31.7
Da Nang,16.07,108.22,2019-03-16,27.0,24.0,25.3,6.0,16.72,15.9,29.9
Da Nang,16.07,108.22,2019-03-17,27.5,23.9,25.5,4.8,20.76,14.0,28.4
Da Nang,16.07,108.22,2019-03-18,27.7,23.7,25.6,0.7,21.79,19.5,36.7
Da Nang,16.07,108.22,2019-03-19,28.7,23.0,25.7,0.3,24.28,21.9,39.2
Da Nang,16.07,108.22,2019-03-20,29.0,23.0,26.1,0.0,24.0,25.8,45.4
Da Nang,16.07,108.22,2019-03-21,29.8,23.8,26.6,0.0,22.47,24.3,42.1
Da Nang,16.07,108.22,2019-03-22,30.5,24.2,27.0,0.0,22.2,23.4,41.8
Da Nang,16.07,108.22,2019-03-23,29.1,25.0,26.6,1.0,15.72,22.9,40.3
Da Nang,16.07,108.22,2019-03-24,27.1,24.8,25.9,4.0,14.62,16.7,32.8
Da Nang,16.07,108.22,2019-03-25,27.1,24.0,25.4,1.1,19.23,13.6,27.4
Da Nang,16.07,108.22,2019-03-26,27.5,23.7,25.6,0.3,21.17,13.0,27.7
Da Nang,16.07,108.22,2019-03-27,28.0,23.4,25.8,0.0,22.34,20.2,37.8
Da Nang,16.07,108.22,2019-03-28,29.1,23.4,26.3,0.0,23.22,25.1,45.0
Da Nang,16.07,108.22,2019-03-29,29.5,24.5,27.0,0.0,20.47,14.8,31.3
Da Nang,16.07,108.22,2019-03-30,30.4,25.4,27.2,0.0,18.47,15.9,32.4
Da Nang,16.07,108.22,2019-03-31,28.6,25.0,26.6,1.5,13.23,16.7,31.7
Da Nang,16.07,108.22,2019-04-01,28.7,25.2,26.5,0.7,15.3,18.3,34.2
Da Nang,16.07,108.22,2019-04-02,28.0,24.1,26.2,1.4,21.48,15.6,32.4
Da Nang,16.07,108.22,2019-04-03,29.0,23.6,26.4,0.6,23.78,15.6,32.8
Da Nang,16.07,108.22,2019-04-04,28.5,24.3,26.6,0.8,18.88,15.1,31.0
Da Nang,16.07,108.22,2019-04-05,29.0,24.1,26.9,1.3,24.01,17.8,36.0
Da Nang,16.07,108.22,2019-04-06,29.1,24.5,26.9,0.6,21.24,19.4,36.0
Da Nang,16.07,108.22,2019-04-07,30.4,24.5,27.4,0.0,24.7,24.8,45.4
Da Nang,16.07,108.22,2019-04-08,31.0,24.5,27.7,0.0,22.38,24.0,44.6
Da Nang,16.07,108.22,2019-04-09,30.8,25.5,27.9,0.0,22.09,23.8,44.6
Da Nang,16.07,108.22,2019-04-10,31.5,25.6,28.0,0.0,22.81,23.6,43.6
Da Nang,16.07,108.22,2019-04-11,31.9,25.4,28.2,0.0,22.82,23.1,42.8
Da Nang,16.07,108.22,2019-04-12,31.0,25.8,28.1,0.0,21.77,25.8,47.9
Da Nang,16.07,108.22,2019-04-13,31.1,26.3,28.4,0.0,22.46,26.2,48.2
Da Nang,16.07,108.22,2019-04-14,30.9,26.1,28.1,0.0,17.84,25.5,46.8
Da Nang,16.07,108.22,2019-04-15,30.0,26.4,28.1,0.0,17.01,18.1,36.4
Da Nang,16.07,108.22,2019-04-16,31.0,26.6,28.5,0.1,20.41,22.5,42.1
Da Nang,16.07,108.22,2019-04-17,31.0,26.8,28.6,0.1,21.34,18.6,35.6
Da Nang,16.07,108.22,2019-04-18,32.2,26.5,29.1,0.0,23.62,27.3,48.6
Da Nang,16.07,108.22,2019-04-19,35.2,27.0,30.2,0.0,24.2,25.7,46.4
Da Nang,16.07,108.22,2019-04-20,34.7,27.8,30.2,0.0,24.71,24.4,44.3
Da Nang,16.07,108.22,2019-04-21,32.7,26.9,29.4,0.0,24.56,23.7,43.9
Da Nang,16.07,108.22,2019-04-22,31.8,26.7,28.8,0.0,25.57,25.8,45.7
Da Nang,16.07,108.22,2019-04-23,31.5,26.5,28.5,0.0,24.66,25.6,46.1
Da Nang,16.07,108.22,2019-04-24,31.0,26.0,28.0,0.0,25.59,25.8,47.2
Da Nang,16.07,108.22,2019-04-25,31.4,25.0,27.9,0.0,25.76,28.0,49.7
Da Nang,16.07,108.22,2019-04-26,31.0,25.1,27.8,0.0,24.8,27.4,49.0
Da Nang,16.07,108.22,2019-04-27,30.1,25.5,27.9,0.0,17.59,26.6,46.4
Da Nang,16.07,108.22,2019-04-28,31.6,26.2,28.2,0.0,17.55,23.0,41.8
Da Nang,16.07,108.22,2019-04-29,31.5,26.0,28.5,0.0,23.98,24.2,43.6
Da Nang,16.07,108.22,2019-04-30,31.5,26.1,28.9,0.0,24.32,22.2,42.1
Da Nang,16.07,108.22,2019-05-01,31.4,26.4,28.3,0.0,22.98,26.5,49.0
Da Nang,16.07,108.22,2019-05-02,30.9,26.3,28.3,0.0,23.36,19.2,37.8
Da Nang,16.07,108.22,2019-05-03,29.6,26.8,27.9,0.4,19.68,15.1,33.1
Da Nang,16.07,108.22,2019-05-04,31.2,27.0,29.0,0.0,24.47,22.9,43.2
Da Nang,16.07,108.22,2019-05-05,34.2,27.2,30.3,0.0,24.63,21.1,37.4
Da Nang,16.07,108.22,2019-05-06,36.7,28.4,31.3,0.9,23.57,15.6,33.5
Da Nang,16.07,108.22,2019-05-07,32.0,28.1,29.9,0.0,21.99,16.7,36.0
Da Nang,16.07,108.22,2019-05-08,32.7,26.5,29.4,10.2,23.25,19.6,38.5
Da Nang,16.07,108.22,2019-05-09,29.8,26.0,27.7,15.2,8.2,15.1,27.4
Da Nang,16.07,108.22,2019-05-10,31.2,26.1,28.0,15.8,22.04,20.2,38.5
Da Nang,16.07,108.22,2019-05-11,29.4,26.1,27.5,1.8,21.06,15.7,31.7
Da Nang,16.07,108.22,2019-05-12,29.6,25.6,27.8,2.1,22.95,16.7,32.4
Da Nang,16.07,108.22,2019-05-13,31.0,26.0,28.4,6.9,24.04,19.5,37.1
Da Nang,16.07,108.22,2019-05-14,31.5,25.8,28.9,0.0,24.79,21.5,40.3
Da Nang,16.07,108.22,2019-05-15,33.9,26.7,30.0,0.0,23.95,15.5,31.7
Da Nang,16.07,108.22,2019-05-16,35.1,27.5,30.6,0.0,24.87,21.6,40.0
Da Nang,16.07,108.22,2019-05-17,36.6,28.5,31.7,0.0,24.26,21.3,39.2
Da Nang,16.07,108.22,2019-05-18,38.0,29.0,32.0,0.0,25.41,24.0,44.3
Da Nang,16.07,108.22,2019-05-19,38.6,29.1,32.5,0.0,25.44,21.0,40.0
Da Nang,16.07,108.22,2019-05-20,35.4,29.0,32.2,0.0,25.25,17.3,35.6
Da Nang,16.07,108.22,2019-05-21,34.8,28.2,30.5,0.2,22.6,29.4,53.6
Da Nang,16.07,108.22,2019-05-22,32.3,27.0,29.4,1.6,23.36,21.2,41.8
Da Nang,16.07,108.22,2019-05-23,32.2,26.5,29.3,0.7,25.02,17.2,35.6
Da Nang,16.07,108.22,2019-05-24,32.5,26.8,29.7,0.1,24.1,16.3,34.9
Da Nang,16.07,108.22,2019-05-25,34.2,27.2,29.8,2.5,24.38,21.9,44.3
Da Nang,16.07,108.22,2019-05-26,34.8,27.2,30.5,1.8,22.53,22.4,41.4
Da Nang,16.07,108.22,2019-05-27,34.4,27.5,30.7,0.5,23.41,16.5,35.3
Da Nang,16.07,108.22,2019-05-28,34.5,27.5,30.4,6.0,23.77,15.9,39.6
Da Nang,16.07,108.22,2019-05-29,32.0,26.5,29.1,11.3,21.12,16.9,33.8
Da Nang,16.07,108.22,2019-05-30,30.9,26.5,28.6,1.1,13.92,13.1,26.3
Da Nang,16.07,108.22,2019-05-31,32.1,26.9,29.2,1.7,21.9,16.3,30.6
Da Nang,16.07,108.22,2019-06-01,32.0,26.7,29.2,0.3,23.21,16.0,33.1
Da Nang,16.07,108.22,2019-06-02,32.2,26.1,29.3,0.0,24.58,17.1,36.0
Da Nang,16.07,108.22,2019-06-03,32.8,27.0,30.1,1.0,25.54,15.2,31.3
Da Nang,16.07,108.22,2019-06-04,33.8,28.1,30.9,0.0,24.95,22.4,41.8
Da Nang,16.07,108.22,2019-06-05,33.5,27.6,30.4,0.0,25.2,29.5,51.1
Da Nang,16.07,108.22,2019-06-06,32.8,28.0,30.2,0.1,24.34,27.7,49.3
Da Nang,16.07,108.22,2019-06-07,33.0,27.7,30.2,0.0,25.12,27.5,49.7
Da Nang,16.07,108.22,2019-06-08,33.1,27.7,30.3,0.2,24.63,21.1,37.8
Da Nang,16.07,108.22,2019-06-09,35.6,27.8,30.8,0.1,24.33,17.8,35.6
Da Nang,16.07,108.22,2019-06-10,35.0,28.9,31.4,0.0,25.28,19.5,38.9
Da Nang,16.07,108.22,2019-06-11,36.2,29.4,32.3,0.0,24.79,22.7,43.2
Da Nang,16.07,108.22,2019-06-12,34.7,29.2,32.0,0.1,24.71,15.5,43.6
Da Nang,16.07,108.22,2019-06-13,36.5,28.9,32.3,0.1,23.63,18.9,46.8
Da Nang,16.07,108.22,2019-06-14,36.7,29.8,32.2,0.0,18.29,18.6,37.1
Da Nang,16.07,108.22,2019-06-15,35.4,29.6,31.7,0.0,17.39,18.6,34.9
Da Nang,16.07,108.22,2019-06-16,34.6,29.0,31.3,1.7,13.05,17.0,31.3
Da Nang,16.07,108.22,2019-06-17,35.9,28.2,31.1,2.0,21.98,16.4,37.1
Da Nang,16.07,108.22,2019-06-18,32.4,27.6,29.8,1.6,21.35,17.2,33.8
Da Nang,16.07,108.22,2019-06-19,32.0,27.0,29.8,0.1,24.77,14.5,30.2
Da Nang,16.07,108.22,2019-06-20,33.2,28.0,30.4,0.2,24.22,18.9,34.9
Da Nang,16.07,108.22,2019-06-21,33.0,28.1,30.6,0.0,25.1,18.8,36.4
Da Nang,16.07,108.22,2019-06-22,33.3,28.1,30.8,0.0,25.24,20.8,38.2
Da Nang,16.07,108.22,2019-06-23,33.5,27.6,30.7,0.0,25.72,18.0,35.3
Da Nang,16.07,108.22,2019-06-24,35.5,28.9,31.7,0.1,24.06,22.5,42.5
Da Nang,16.07,108.22,2019-06-25,34.5,28.9,31.6,0.4,22.17,16.3,37.1
Da Nang,16.07,108.22,2019-06-26,36.6,29.6,32.3,0.4,24.62,16.6,33.5
Da Nang,16.07,108.22,2019-06-27,37.7,30.0,32.9,0.0,23.81,18.8,34.9
Da Nang,16.07,108.22,2019-06-28,37.2,29.5,32.3,0.0,25.23,24.2,46.4
Da Nang,16.07,108.22,2019-06-29,36.7,29.7,32.7,0.0,19.97,18.7,34.6
Da Nang,16.07,108.22,2019-06-30,36.0,30.0,32.4,0.1,21.29,20.4,42.5
Da Nang,16.07,108.22,2019-07-01,33.7,27.4,31.2,3.6,14.17,14.8,38.9
Da Nang,16.07,108.22,2019-07-02,27.8,25.7,27.2,84.6,3.82,15.5,37.8
Da Nang,16.07,108.22,2019-07-03,31.0,25.5,27.8,36.1,12.1,18.8,38.5
Da Nang,16.07,108.22,2019-07-04,34.1,27.1,30.1,0.0,25.29,18.5,32.8
Da Nang,16.07,108.22,2019-07-05,34.7,26.7,29.7,0.1,24.83,19.9,36.0
Da Nang,16.07,108.22,2019-07-06,33.6,26.7,29.8,0.3,25.07,17.9,36.0
Da Nang,16.07,108.22,2019-07-07,35.0,27.1,30.5,0.0,24.87,24.1,41.4
Da Nang,16.07,108.22,2019-07-08,35.8,27.6,30.7,0.0,25.19,23.9,41.4
Da Nang,16.07,108.22,2019-07-09,36.6,28.0,31.2,0.0,24.8,21.7,40.7
Da Nang,16.07,108.22,2019-07-10,36.0,28.5,31.1,0.0,23.6,17.1,34.6
Da Nang,16.07,108.22,2019-07-11,35.0,27.4,31.1,0.1,24.2,18.1,34.6
Da Nang,16.07,108.22,2019-07-12,34.1,27.9,30.9,0.0,25.68,18.3,34.2
Da Nang,16.07,108.22,2019-07-13,35.4,28.2,31.4,0.0,25.23,19.5,38.9
Da Nang,16.07,108.22,2019-07-14,35.8,28.8,31.6,0.7,24.99,19.4,39.6
Da Nang,16.07,108.22,2019-07-15,34.1,28.1,31.0,0.3,25.56,17.0,35.3
Da Nang,16.07,108.22,2019-07-16,33.5,27.8,30.7,0.2,24.88,16.9,34.9
Da Nang,16.07,108.22,2019-07-17,32.6,27.6,30.2,1.2,23.92,19.1,36.7
Da Nang,16.07,108.22,2019-07-18,34.0,27.1,30.7,0.0,20.31,16.8,34.2
Da Nang,16.07,108.22,2019-07-19,35.2,29.0,31.9,0.0,24.27,21.1,41.8
Da Nang,16.07,108.22,2019-07-20,35.0,29.4,31.7,0.5,23.98,24.2,45.4
Da Nang,16.07,108.22,2019-07-21,34.5,27.5,30.8,1.4,23.53,15.7,33.1
Da Nang,16.07,108.22,2019-07-22,33.7,27.0,30.1,3.3,24.07,16.5,33.5
Da Nang,16.07,108.22,2019-07-23,34.0,27.8,30.6,0.1,14.38,20.1,36.4
Da Nang,16.07,108.22,2019-07-24,34.9,28.1,31.0,0.0,19.39,20.5,39.6
Da Nang,16.07,108.22,2019-07-25,35.0,28.1,30.6,5.6,19.93,20.8,39.6
Da Nang,16.07,108.22,2019-07-26,32.9,27.5,29.4,9.2,20.57,17.8,33.8
Da Nang,16.07,108.22,2019-07-27,31.5,26.6,28.7,2.8,22.66,13.8,28.8
Da Nang,16.07,108.22,2019-07-28,31.9,26.1,28.5,5.0,23.76,14.7,25.6
Da Nang,16.07,108.22,2019-07-29,31.9,26.4,28.3,3.2,21.97,15.8,29.5
Da Nang,16.07,108.22,2019-07-30,29.7,26.2,28.0,7.5,12.93,13.4,28.4
Da Nang,16.07,108.22,2019-07-31,31.1,26.1,28.3,2.7,10.35,16.1,32.0
Da Nang,16.07,108.22,2019-08-01,31.4,26.8,28.7,0.2,12.84,17.8,45.4
Da Nang,16.07,108.22,2019-08-02,33.8,26.2,29.7,0.4,22.22,17.4,33.5
Da Nang,16.07,108.22,2019-08-03,34.3,28.1,30.3,0.0,22.19,20.4,36.0
Da Nang,16.07,108.22,2019-08-04,33.2,27.2,29.7,0.5,17.03,17.3,31.7
Da Nang,16.07,108.22,2019-08-05,31.1,27.0,28.8,7.8,18.67,13.1,26.3
Da Nang,16.07,108.22,2019-08-06,31.1,26.6,28.9,1.0,23.26,12.2,34.2
Da Nang,16.07,108.22,2019-08-07,31.5,27.4,29.4,1.4,22.99,13.6,31.0
Da Nang,16.07,108.22,2019-08-08,31.8,26.5,29.1,0.8,23.33,13.0,25.6
Da Nang,16.07,108.22,2019-08-09,31.8,26.5,28.9,31.0,24.02,14.5,29.5
Da Nang,16.07,108.22,2019-08-10,32.2,26.8,29.0,2.2,23.85,14.8,45.4
Da Nang,16.07,108.22,2019-08-11,33.7,26.8,29.9,1.2,22.3,20.8,36.0
Da Nang,16.07,108.22,2019-08-12,35.2,27.6,30.6,0.0,24.01,23.4,41.8
Da Nang,16.07,108.22,2019-08-13,35.8,28.2,31.2,0.0,24.12,18.8,35.6
Da Nang,16.07,108.22,2019-08-14,32.2,27.8,30.1,0.8,16.19,15.3,29.2
Da Nang,16.07,108.22,2019-08-15,35.0,28.2,30.9,0.2,22.53,14.5,33.8
Da Nang,16.07,108.22,2019-08-16,36.3,28.4,31.8,0.1,22.9,20.2,45.7
Da Nang,16.07,108.22,2019-08-17,36.7,29.3,32.4,0.5,23.44,19.1,43.6
Da Nang,16.07,108.22,2019-08-18,36.8,28.8,31.7,0.0,21.74,22.8,42.8
Da Nang,16.07,108.22,2019-08-19,36.2,28.5,31.8,0.0,24.35,16.9,37.4
