city,latitude,longitude,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,shortwave_radiation_sum,wind_speed_10m_max,wind_gusts_10m_max
Can Tho,10.04,105.79,2025-10-28,28.3,24.9,26.0,26.5,11.22,13.2,32.4
Can Tho,10.04,105.79,2025-10-29,29.2,24.1,25.9,12.4,12.75,10.0,26.3
Can Tho,10.04,105.79,2025-10-30,29.8,24.1,26.2,2.7,9.41,12.5,28.8
Can Tho,10.04,105.79,2025-10-31,30.0,24.4,26.2,17.7,14.72,15.9,34.2
Can Tho,10.04,105.79,2025-11-01,31.4,24.5,26.6,14.1,16.55,11.0,26.3
Can Tho,10.04,105.79,2025-11-02,29.1,24.4,25.7,20.8,11.28,12.0,28.4
Can Tho,10.04,105.79,2025-11-03,29.0,24.2,25.8,12.1,7.86,10.9,25.6
Can Tho,10.04,105.79,2025-11-04,30.6,24.0,26.2,14.1,16.27,11.1,29.2
Can Tho,10.04,105.79,2025-11-05,30.2,24.6,26.6,16.3,14.48,7.4,24.8
Can Tho,10.04,105.79,2025-11-06,28.5,24.6,26.1,2.2,7.69,13.3,24.1
Can Tho,10.04,105.79,2025-11-07,30.4,24.5,26.2,14.0,13.26,14.9,34.2
Can Tho,10.04,105.79,2025-11-08,31.2,24.1,26.5,8.1,18.63,11.1,26.6
Can Tho,10.04,105.79,2025-11-09,31.5,23.9,26.4,12.5,18.29,10.5,22.3
Can Tho,10.04,105.79,2025-11-10,31.0,23.8,26.4,7.0,17.34,10.4,28.4
Can Tho,10.04,105.79,2025-11-11,31.3,23.6,26.8,2.3,18.88,13.4,28.1
Can Tho,10.04,105.79,2025-11-12,30.0,24.2,26.1,17.2,14.84,16.6,34.6
Can Tho,10.04,105.79,2025-11-13,31.5,24.0,26.5,4.9,16.63,7.3,19.4
Can Tho,10.04,105.79,2025-11-14,31.9,24.0,27.0,0.6,21.02,11.2,24.5
Can Tho,10.04,105.79,2025-11-15,29.7,22.5,26.0,0.0,22.5,11.7,25.6
Can Tho,10.04,105.79,2025-11-16,29.8,23.9,25.4,20.1,12.88,14.4,37.4
Can Tho,10.04,105.79,2025-11-17,27.5,23.5,25.2,13.3,8.38,16.4,36.7
Can Tho,10.04,105.79,2025-11-18,29.4,24.1,25.9,6.9,15.82,18.7,49.3
Can Tho,10.04,105.79,2025-11-19,29.4,23.6,25.6,22.9,13.96,15.6,49.0
Can Tho,10.04,105.79,2025-11-20,28.2,22.8,25.3,4.5,10.94,15.1,33.5
Can Tho,10.04,105.79,2025-11-21,29.1,23.6,26.1,1.0,16.03,21.6,45.0
Can Tho,10.04,105.79,2025-11-22,27.7,23.9,25.5,1.4,10.78,15.7,34.6
Can Tho,10.04,105.79,2025-11-23,29.1,23.6,25.4,20.1,12.66,17.0,50.4
Can Tho,10.04,105.79,2025-11-24,31.1,23.8,26.7,10.2,20.16,17.4,40.3
Can Tho,10.04,105.79,2025-11-25,30.8,23.9,26.5,1.2,20.49,13.0,32.8
Can Tho,10.04,105.79,2025-11-26,29.6,22.4,26.0,0.0,19.36,15.6,29.2
Can Tho,10.04,105.79,2025-11-27,29.7,22.5,25.8,0.0,19.97,18.1,38.5
Can Tho,10.04,105.79,2025-11-28,27.2,21.4,23.9,0.0,20.81,20.1,43.6
Can Tho,10.04,105.79,2025-11-29,29.2,21.0,24.7,0.0,19.43,11.9,28.1
Can Tho,10.04,105.79,2025-11-30,30.9,22.1,26.1,0.0,18.89,7.6,20.5
Can Tho,10.04,105.79,2025-12-01,31.9,22.6,26.9,0.1,20.49,10.3,18.7
Can Tho,10.04,105.79,2025-12-02,31.1,23.7,27.0,1.1,19.22,11.5,22.7
Can Tho,10.04,105.79,2025-12-03,30.6,23.4,26.0,20.8,15.26,8.5,28.8
Can Tho,10.04,105.79,2025-12-04,29.0,23.2,25.8,12.4,15.78,18.5,41.4
Can Tho,10.04,105.79,2025-12-05,30.5,23.6,26.7,0.5,20.37,12.8,27.7
Can Tho,10.04,105.79,2025-12-06,29.0,23.6,26.0,1.4,19.03,9.6,21.6
Can Tho,10.04,105.79,2025-12-07,29.8,23.0,26.1,1.8,20.09,11.7,26.6
Can Tho,10.04,105.79,2025-12-08,29.0,21.3,25.0,0.2,20.34,10.5,24.5
Can Tho,10.04,105.79,2025-12-09,28.5,22.0,25.2,0.3,18.09,9.9,24.1
Can Tho,10.04,105.79,2025-12-10,30.2,23.5,25.7,16.4,16.25,15.0,34.6
Can Tho,10.04,105.79,2025-12-11,28.5,23.0,25.5,16.4,12.25,22.1,50.4
Can Tho,10.04,105.79,2025-12-12,30.6,24.8,27.0,0.0,19.88,19.4,40.0
Can Tho,10.04,105.79,2025-12-13,30.8,23.5,26.5,4.4,19.84,15.2,32.4
Can Tho,10.04,105.79,2025-12-14,29.8,23.2,26.4,4.2,19.14,12.5,31.7
Can Tho,10.04,105.79,2025-12-15,29.8,23.9,26.4,0.4,15.92,9.8,21.2
Can Tho,10.04,105.79,2025-12-16,30.1,23.9,26.4,0.2,19.27,10.9,24.1
Can Tho,10.04,105.79,2025-12-17,30.2,23.7,26.1,1.1,17.72,13.2,31.0
Can Tho,10.04,105.79,2025-12-18,29.1,23.5,26.1,0.4,14.72,16.8,29.9
Can Tho,10.04,105.79,2025-12-19,30.3,23.2,26.3,0.3,19.67,9.4,18.4
Can Tho,10.04,105.79,2025-12-20,30.4,23.1,26.3,0.1,19.94,11.2,34.6
Can Tho,10.04,105.79,2025-12-21,30.9,22.5,26.5,0.4,20.38,11.1,25.6
Can Tho,10.04,105.79,2025-12-22,30.8,23.1,26.5,0.8,19.58,9.6,22.0
Can Tho,10.04,105.79,2025-12-23,30.4,23.5,26.2,0.9,16.46,8.6,23.8
Can Tho,10.04,105.79,2025-12-24,30.0,24.0,26.1,11.0,16.05,15.3,29.9
Can Tho,10.04,105.79,2025-12-25,28.8,24.6,26.0,13.4,12.01,10.9,28.8
Can Tho,10.04,105.79,2025-12-26,29.6,24.0,26.1,1.5,17.33,13.8,33.1
Can Tho,10.04,105.79,2025-12-27,28.2,23.4,25.3,19.3,12.65,9.6,18.0
Can Tho,10.04,105.79,2025-12-28,29.9,23.1,25.9,0.0,19.03,11.0,24.5
Can Tho,10.04,105.79,2025-12-29,29.7,23.1,26.0,0.3,19.17,10.5,23.0
Can Tho,10.04,105.79,2025-12-30,29.1,22.5,25.3,0.0,19.29,10.6,24.8
Can Tho,10.04,105.79,2025-12-31,29.0,21.7,25.2,0.0,20.1,13.4,28.1
Nha Trang,12.25,109.19,2025-01-01,26.5,22.1,23.8,0.3,13.34,19.2,43.2
Nha Trang,12.25,109.19,2025-01-02,27.9,23.0,24.6,3.1,11.47,17.3,45.0
Nha Trang,12.25,109.19,2025-01-03,25.4,23.4,24.3,0.6,6.22,18.9,44.3
Nha Trang,12.25,109.19,2025-01-04,26.0,21.3,23.6,0.0,18.64,27.5,60.8
Nha Trang,12.25,109.19,2025-01-05,26.5,20.9,23.3,0.0,17.88,26.1,58.7
Nha Trang,12.25,109.19,2025-01-06,26.4,21.9,23.7,0.0,19.57,22.1,49.7
Nha Trang,12.25,109.19,2025-01-07,26.5,21.2,23.5,0.0,18.58,21.6,47.9
Nha Trang,12.25,109.19,2025-01-08,26.9,20.2,23.3,0.0,20.99,21.4,48.2
Nha Trang,12.25,109.19,2025-01-09,26.7,21.3,23.8,0.0,19.42,26.7,58.7
Nha Trang,12.25,109.19,2025-01-10,26.0,22.3,23.8,0.1,18.28,34.8,75.2
Nha Trang,12.25,109.19,2025-01-11,24.8,21.5,22.8,0.2,16.46,33.6,73.4
Nha Trang,12.25,109.19,2025-01-12,24.4,20.3,22.0,0.0,18.4,33.3,74.5
Nha Trang,12.25,109.19,2025-01-13,24.8,19.4,22.0,0.2,14.9,24.0,54.7
Nha Trang,12.25,109.19,2025-01-14,26.2,21.4,23.4,20.4,9.13,14.0,33.1
Nha Trang,12.25,109.19,2025-01-15,26.1,23.1,24.3,4.5,9.55,21.0,47.2
Nha Trang,12.25,109.19,2025-01-16,24.9,22.5,23.6,1.5,11.17,30.4,66.2
Nha Trang,12.25,109.19,2025-01-17,25.3,21.9,23.1,0.1,19.0,32.6,71.6
Nha Trang,12.25,109.19,2025-01-18,25.4,20.6,22.5,0.0,16.99,23.8,52.6
Nha Trang,12.25,109.19,2025-01-19,25.4,19.7,22.2,0.0,19.86,24.9,55.1
Nha Trang,12.25,109.19,2025-01-20,25.1,17.7,21.4,0.0,20.85,25.1,55.8
Nha Trang,12.25,109.19,2025-01-21,24.9,18.0,21.4,0.0,21.92,22.4,49.3
Nha Trang,12.25,109.19,2025-01-22,25.0,17.4,21.1,0.0,21.86,21.0,47.2
Nha Trang,12.25,109.19,2025-01-23,25.7,17.6,21.8,0.0,20.6,16.7,39.6
Nha Trang,12.25,109.19,2025-01-24,25.8,19.4,22.3,0.0,21.11,16.0,37.1
Nha Trang,12.25,109.19,2025-01-25,26.0,20.3,22.9,0.0,20.22,14.0,32.8
Nha Trang,12.25,109.19,2025-01-26,26.5,21.3,23.5,0.0,21.55,27.3,60.5
Nha Trang,12.25,109.19,2025-01-27,24.8,21.0,22.6,0.4,19.25,29.5,64.8
Nha Trang,12.25,109.19,2025-01-28,25.2,20.1,22.2,0.0,21.38,27.0,60.1
Nha Trang,12.25,109.19,2025-01-29,25.6,19.6,22.3,0.0,21.18,26.6,60.5
Nha Trang,12.25,109.19,2025-01-30,26.0,19.8,22.4,0.0,20.04,22.8,51.1
Nha Trang,12.25,109.19,2025-01-31,27.2,19.0,22.5,0.0,20.66,21.7,47.5
Nha Trang,12.25,109.19,2025-02-01,26.2,19.0,22.0,0.0,21.66,19.3,43.6
Nha Trang,12.25,109.19,2025-02-02,26.2,18.7,22.5,0.0,22.22,14.3,34.2
Nha Trang,12.25,109.19,2025-02-03,28.3,19.8,23.9,0.0,21.65,25.7,56.2
Nha Trang,12.25,109.19,2025-02-04,25.8,21.4,23.2,0.8,19.27,27.6,62.3
Nha Trang,12.25,109.19,2025-02-05,25.7,20.1,22.7,0.6,20.15,24.9,55.8
Nha Trang,12.25,109.19,2025-02-06,27.5,18.8,22.6,0.0,22.8,26.0,56.9
Nha Trang,12.25,109.19,2025-02-07,28.1,19.0,23.2,0.0,20.56,25.8,56.9
Nha Trang,12.25,109.19,2025-02-08,27.0,21.9,23.8,0.0,19.93,31.6,70.9
Nha Trang,12.25,109.19,2025-02-09,24.9,21.6,22.8,0.0,9.96,29.2,64.8
Nha Trang,12.25,109.19,2025-02-10,25.7,22.1,23.6,0.0,11.43,22.7,52.9
Nha Trang,12.25,109.19,2025-02-11,27.9,22.7,24.8,0.0,14.28,20.1,46.1
Nha Trang,12.25,109.19,2025-02-12,29.2,22.2,25.5,0.3,19.88,20.1,45.4
Nha Trang,12.25,109.19,2025-02-13,28.9,21.8,25.3,0.1,21.34,19.2,42.8
Nha Trang,12.25,109.19,2025-02-14,29.9,22.1,25.8,0.0,20.41,21.0,48.6
Nha Trang,12.25,109.19,2025-02-15,28.2,23.3,25.3,0.6,18.57,19.0,44.6
Nha Trang,12.25,109.19,2025-02-16,28.3,22.8,25.0,0.5,21.03,22.3,50.4
Nha Trang,12.25,109.19,2025-02-17,27.9,22.1,24.8,0.1,19.28,23.9,54.7
Nha Trang,12.25,109.19,2025-02-18,28.6,22.2,24.9,25.7,15.4,23.9,52.9
Nha Trang,12.25,109.19,2025-02-19,26.3,22.9,24.5,1.1,10.22,21.8,49.3
Nha Trang,12.25,109.19,2025-02-20,27.1,23.0,24.8,0.0,9.42,22.4,50.0
Nha Trang,12.25,109.19,2025-02-21,28.0,23.7,25.3,1.5,19.05,24.4,54.7
Nha Trang,12.25,109.19,2025-02-22,25.5,23.8,24.3,8.6,6.24,20.3,45.0
Nha Trang,12.25,109.19,2025-02-23,25.8,23.5,24.2,8.9,9.33,22.5,47.2
Nha Trang,12.25,109.19,2025-02-24,26.8,23.0,24.3,17.9,17.31,27.9,66.2
Nha Trang,12.25,109.19,2025-02-25,26.7,23.0,24.4,6.5,17.11,26.1,58.0
Nha Trang,12.25,109.19,2025-02-26,27.1,22.9,24.6,0.4,17.49,24.2,53.6
Nha Trang,12.25,109.19,2025-02-27,27.8,22.2,24.6,0.1,22.55,20.2,46.4
Nha Trang,12.25,109.19,2025-02-28,27.6,21.4,24.3,0.2,22.53,17.5,41.0
Nha Trang,12.25,109.19,2025-03-01,27.2,21.3,24.4,0.1,23.69,12.9,32.0
Nha Trang,12.25,109.19,2025-03-02,28.9,21.9,24.9,0.0,23.81,12.8,31.0
Nha Trang,12.25,109.19,2025-03-03,29.1,21.5,25.2,0.0,23.68,9.7,26.3
Nha Trang,12.25,109.19,2025-03-04,29.3,22.9,25.8,0.0,23.76,10.0,26.6
Nha Trang,12.25,109.19,2025-03-05,28.7,23.1,25.8,0.0,23.93,12.1,31.0
Nha Trang,12.25,109.19,2025-03-06,29.9,22.4,25.9,0.3,23.3,12.8,31.7
Nha Trang,12.25,109.19,2025-03-07,28.9,24.1,25.9,2.3,21.66,26.2,58.0
Nha Trang,12.25,109.19,2025-03-08,29.0,24.3,26.0,0.1,22.01,26.4,60.1
Nha Trang,12.25,109.19,2025-03-09,26.5,23.9,24.8,6.8,8.14,21.3,47.9
Nha Trang,12.25,109.19,2025-03-10,28.2,23.8,25.6,2.5,18.07,21.8,47.5
Nha Trang,12.25,109.19,2025-03-11,28.8,23.9,25.9,3.2,20.67,16.1,38.2
Nha Trang,12.25,109.19,2025-03-12,28.7,23.7,25.8,0.2,23.28,13.2,33.1
Nha Trang,12.25,109.19,2025-03-13,28.9,23.4,25.7,0.4,22.05,10.7,28.8
Nha Trang,12.25,109.19,2025-03-14,29.6,22.5,25.8,0.0,24.78,10.7,27.0
Nha Trang,12.25,109.19,2025-03-15,29.5,22.5,26.1,0.0,24.63,10.8,28.8
Nha Trang,12.25,109.19,2025-03-16,29.4,24.2,26.5,2.3,23.04,18.5,43.6
Nha Trang,12.25,109.19,2025-03-17,28.4,23.7,25.5,1.7,16.18,24.8,59.0
Nha Trang,12.25,109.19,2025-03-18,27.7,24.2,25.5,1.2,20.88,28.1,62.3
Nha Trang,12.25,109.19,2025-03-19,27.4,23.6,24.9,0.1,20.1,33.0,72.4
Nha Trang,12.25,109.19,2025-03-20,26.5,22.8,24.2,0.1,14.16,26.9,64.8
Nha Trang,12.25,109.19,2025-03-21,28.6,22.5,24.8,0.0,21.19,28.1,62.3
Nha Trang,12.25,109.19,2025-03-22,28.1,22.6,25.0,0.1,22.13,26.6,59.0
Nha Trang,12.25,109.19,2025-03-23,27.4,22.1,24.7,1.0,20.64,24.0,54.0
Nha Trang,12.25,109.19,2025-03-24,28.1,21.4,24.5,0.0,25.53,25.7,58.0
Nha Trang,12.25,109.19,2025-03-25,27.8,20.6,24.2,0.0,25.52,13.5,34.9
Nha Trang,12.25,109.19,2025-03-26,29.5,20.6,25.2,0.0,25.14,13.8,33.8
Nha Trang,12.25,109.19,2025-03-27,31.4,21.7,26.3,0.0,25.27,17.9,41.4
Nha Trang,12.25,109.19,2025-03-28,31.4,23.6,27.0,0.0,25.29,17.4,40.0
Nha Trang,12.25,109.19,2025-03-29,30.1,23.0,26.5,0.3,24.3,14.9,37.1
Nha Trang,12.25,109.19,2025-03-30,30.1,24.6,26.9,5.7,22.97,24.6,55.1
Nha Trang,12.25,109.19,2025-03-31,30.0,23.9,26.5,5.7,16.23,28.6,62.6
Nha Trang,12.25,109.19,2025-04-01,27.7,23.3,24.9,14.7,10.67,21.6,49.3
Nha Trang,12.25,109.19,2025-04-02,28.0,23.0,25.2,1.3,17.51,23.1,54.4
Nha Trang,12.25,109.19,2025-04-03,28.7,23.5,25.5,1.1,20.38,23.6,52.9
Nha Trang,12.25,109.19,2025-04-04,28.2,22.3,24.9,0.0,22.2,17.8,40.7
Nha Trang,12.25,109.19,2025-04-05,28.3,22.4,25.2,0.0,24.79,13.3,33.8
Nha Trang,12.25,109.19,2025-04-06,28.6,23.5,25.8,0.0,22.73,19.2,44.3
Nha Trang,12.25,109.19,2025-04-07,29.0,23.3,26.1,1.7,24.02,21.3,49.0
Nha Trang,12.25,109.19,2025-04-08,29.9,24.1,26.5,0.2,23.29,19.6,46.1
Nha Trang,12.25,109.19,2025-04-09,29.3,23.6,26.4,0.0,23.58,14.1,35.3
Nha Trang,12.25,109.19,2025-04-10,30.3,23.5,27.0,0.0,23.99,15.2,35.6
Nha Trang,12.25,109.19,2025-04-11,31.5,24.8,27.9,0.0,24.53,17.0,39.2
Nha Trang,12.25,109.19,2025-04-12,32.0,24.2,27.9,0.0,24.82,18.4,42.5
Nha Trang,12.25,109.19,2025-04-13,31.0,25.0,27.5,0.3,22.33,22.0,51.8
Nha Trang,12.25,109.19,2025-04-14,30.5,25.1,27.3,0.0,22.09,24.6,55.4
Nha Trang,12.25,109.19,2025-04-15,30.1,24.0,26.6,0.0,21.04,21.4,48.6
Nha Trang,12.25,109.19,2025-04-16,29.5,23.8,26.6,0.0,24.72,14.4,36.0
Nha Trang,12.25,109.19,2025-04-17,31.1,23.9,27.6,0.0,24.76,16.7,39.2
Nha Trang,12.25,109.19,2025-04-18,32.1,25.2,28.1,0.0,25.23,17.1,38.5
Nha Trang,12.25,109.19,2025-04-19,31.5,24.9,27.9,0.0,25.07,17.6,41.4
Nha Trang,12.25,109.19,2025-04-20,31.7,24.8,28.0,0.0,25.51,12.8,32.8
Nha Trang,12.25,109.19,2025-04-21,31.9,25.2,28.3,0.0,25.6,12.2,32.0
Nha Trang,12.25,109.19,2025-04-22,32.2,25.3,28.4,0.0,25.03,16.0,37.4
Nha Trang,12.25,109.19,2025-04-23,32.0,24.4,28.0,0.0,25.01,20.7,46.4
Nha Trang,12.25,109.19,2025-04-24,32.7,24.3,28.6,0.0,25.61,19.8,44.6
Nha Trang,12.25,109.19,2025-04-25,33.1,25.7,29.2,0.0,24.9,13.6,37.4
Nha Trang,12.25,109.19,2025-04-26,31.8,26.1,28.4,0.3,24.16,17.5,41.4
Nha Trang,12.25,109.19,2025-04-27,31.5,24.8,27.9,0.0,25.59,13.7,34.6
Nha Trang,12.25,109.19,2025-04-28,31.3,24.1,27.7,0.0,24.76,13.7,36.0
Nha Trang,12.25,109.19,2025-04-29,32.0,25.3,28.0,0.0,25.31,20.3,47.5
Nha Trang,12.25,109.19,2025-04-30,32.2,25.0,28.1,0.0,22.36,17.8,43.6
Nha Trang,12.25,109.19,2025-05-01,30.2,25.4,27.3,8.8,17.24,9.4,31.0
Nha Trang,12.25,109.19,2025-05-02,29.6,24.9,27.0,2.2,22.59,13.0,34.9
Nha Trang,12.25,109.19,2025-05-03,30.1,24.9,27.4,4.6,24.33,9.8,28.1
Nha Trang,12.25,109.19,2025-05-04,31.0,24.9,28.0,0.3,24.99,14.9,36.7
Nha Trang,12.25,109.19,2025-05-05,31.7,25.0,28.3,0.0,24.99,15.5,36.4
Nha Trang,12.25,109.19,2025-05-06,33.3,25.2,29.4,0.1,24.89,14.7,34.9
Nha Trang,12.25,109.19,2025-05-07,34.2,26.4,30.1,0.1,24.6,11.1,30.2
Nha Trang,12.25,109.19,2025-05-08,34.7,26.6,30.6,0.0,24.94,13.5,33.8
Nha Trang,12.25,109.19,2025-05-09,35.1,27.3,31.0,0.0,24.78,16.8,39.6
Nha Trang,12.25,109.19,2025-05-10,32.8,27.6,30.1,0.0,22.71,17.5,40.7
Nha Trang,12.25,109.19,2025-05-11,32.1,26.1,29.0,1.7,22.69,13.1,33.5
Nha Trang,12.25,109.19,2025-05-12,30.5,25.5,27.6,3.8,20.82,16.2,40.3
Nha Trang,12.25,109.19,2025-05-13,30.6,25.5,27.8,0.8,20.06,12.7,33.1
Nha Trang,12.25,109.19,2025-05-14,31.8,25.4,28.7,1.3,24.3,13.7,35.3
Nha Trang,12.25,109.19,2025-05-15,31.8,26.1,28.7,1.4,20.58,9.7,29.5
Nha Trang,12.25,109.19,2025-05-16,31.9,25.9,28.8,1.9,24.0,12.3,33.5
Nha Trang,12.25,109.19,2025-05-17,30.5,26.0,27.7,6.3,19.33,10.0,29.2
Nha Trang,12.25,109.19,2025-05-18,32.2,25.6,28.8,1.2,24.98,13.9,35.3
Nha Trang,12.25,109.19,2025-05-19,31.2,25.9,28.4,4.7,22.4,10.0,29.9
Nha Trang,12.25,109.19,2025-05-20,32.5,26.4,29.1,1.1,25.22,14.1,36.0
Nha Trang,12.25,109.19,2025-05-21,31.6,25.4,28.2,4.1,22.28,11.5,33.5
Nha Trang,12.25,109.19,2025-05-22,30.8,25.8,28.2,1.8,21.09,11.4,32.0
Nha Trang,12.25,109.19,2025-05-23,32.2,25.7,28.9,0.7,23.09,17.1,42.5
Nha Trang,12.25,109.19,2025-05-24,31.1,25.8,28.0,7.5,20.93,16.4,41.4
Nha Trang,12.25,109.19,2025-05-25,31.0,25.2,27.6,5.0,22.58,11.2,32.0
Nha Trang,12.25,109.19,2025-05-26,30.8,25.2,27.9,2.9,23.02,16.0,37.8
Nha Trang,12.25,109.19,2025-05-27,30.5,25.8,28.0,5.2,21.5,15.4,38.5
Nha Trang,12.25,109.19,2025-05-28,31.3,25.5,27.2,20.5,15.65,11.6,38.9
Nha Trang,12.25,109.19,2025-05-29,31.7,25.6,28.1,4.4,21.92,12.6,31.7
Nha Trang,12.25,109.19,2025-05-30,33.2,25.8,28.6,10.9,22.6,12.8,38.9
Nha Trang,12.25,109.19,2025-05-31,33.3,25.1,29.0,0.4,24.29,14.9,37.1
Nha Trang,12.25,109.19,2025-06-01,33.6,26.1,29.7,0.0,22.86,15.4,34.9
Nha Trang,12.25,109.19,2025-06-02,34.8,26.5,30.2,0.0,19.47,11.8,27.7
Nha Trang,12.25,109.19,2025-06-03,34.5,26.9,30.6,0.2,23.88,12.3,36.0
Nha Trang,12.25,109.19,2025-06-04,34.5,26.5,30.1,2.7,24.74,15.4,43.2
Nha Trang,12.25,109.19,2025-06-05,32.8,26.6,29.8,0.4,24.72,12.1,31.3
Nha Trang,12.25,109.19,2025-06-06,32.6,26.5,29.3,4.1,23.37,13.0,32.8
Nha Trang,12.25,109.19,2025-06-07,33.3,26.2,29.6,0.4,23.59,11.2,31.0
Nha Trang,12.25,109.19,2025-06-08,33.7,26.6,30.0,0.3,21.34,11.6,31.3
Nha Trang,12.25,109.19,2025-06-09,34.1,26.8,29.2,1.2,17.61,12.1,37.8
Nha Trang,12.25,109.19,2025-06-10,33.4,26.1,29.2,1.2,17.19,9.3,30.2
Nha Trang,12.25,109.19,2025-06-11,30.1,25.9,27.5,9.0,6.99,5.9,16.9
Nha Trang,12.25,109.19,2025-06-12,33.9,25.7,29.4,1.4,15.63,15.3,31.7
Nha Trang,12.25,109.19,2025-06-13,37.1,27.7,31.0,0.8,20.74,24.6,50.8
Nha Trang,12.25,109.19,2025-06-14,34.1,25.5,29.9,0.1,24.41,18.4,45.0
Nha Trang,12.25,109.19,2025-06-15,33.8,26.6,30.1,5.4,24.66,13.5,33.1
Nha Trang,12.25,109.19,2025-06-16,31.3,26.2,28.4,5.1,23.92,17.1,39.6
Nha Trang,12.25,109.19,2025-06-17,32.0,25.8,28.7,0.2,24.83,18.4,42.1
Nha Trang,12.25,109.19,2025-06-18,32.2,25.2,28.7,0.3,23.5,18.0,43.2
Nha Trang,12.25,109.19,2025-06-19,32.3,25.4,28.9,3.4,24.3,12.5,31.7
Nha Trang,12.25,109.19,2025-06-20,32.5,26.2,29.0,0.9,23.94,16.6,40.0
Nha Trang,12.25,109.19,2025-06-21,31.6,25.2,28.2,1.2,23.5,18.5,43.6
Nha Trang,12.25,109.19,2025-06-22,32.0,25.1,28.6,0.5,20.64,12.6,33.5
Nha Trang,12.25,109.19,2025-06-23,33.3,25.8,29.4,0.4,23.22,14.7,42.1
Nha Trang,12.25,109.19,2025-06-24,33.9,25.8,29.5,3.4,23.29,13.4,40.7
Nha Trang,12.25,109.19,2025-06-25,33.5,25.9,28.7,1.8,20.48,12.8,37.1
Nha Trang,12.25,109.19,2025-06-26,32.5,26.1,29.1,1.0,21.33,10.9,30.2
Nha Trang,12.25,109.19,2025-06-27,33.1,25.8,29.4,0.5,23.08,12.8,35.3
Nha Trang,12.25,109.19,2025-06-28,33.2,25.8,29.5,1.1,24.23,12.2,34.2
Nha Trang,12.25,109.19,2025-06-29,34.1,26.1,30.2,0.0,24.9,12.7,40.7
Nha Trang,12.25,109.19,2025-06-30,34.5,26.5,29.9,2.1,23.84,16.1,44.3
Nha Trang,12.25,109.19,2025-07-01,33.8,26.2,29.1,20.6,23.77,12.0,34.6
Nha Trang,12.25,109.19,2025-07-02,32.0,25.8,28.3,12.5,21.77,17.3,43.2
Nha Trang,12.25,109.19,2025-07-03,33.4,25.5,28.8,2.5,21.01,12.3,38.5
Nha Trang,12.25,109.19,2025-07-04,33.9,25.4,29.4,0.4,24.07,16.3,41.0
Nha Trang,12.25,109.19,2025-07-05,33.8,26.0,29.5,2.0,22.51,15.4,42.1
Nha Trang,12.25,109.19,2025-07-06,33.8,26.5,30.0,0.2,21.78,11.8,31.7
Nha Trang,12.25,109.19,2025-07-07,34.4,26.6,30.4,0.5,24.32,13.9,36.4
Nha Trang,12.25,109.19,2025-07-08,34.7,26.7,30.6,0.7,23.93,7.4,30.2
Nha Trang,12.25,109.19,2025-07-09,35.1,26.4,30.7,0.3,24.88,10.7,34.6
Nha Trang,12.25,109.19,2025-07-10,36.1,26.6,31.3,1.6,23.54,15.0,43.9
Nha Trang,12.25,109.19,2025-07-11,36.4,27.0,31.4,0.0,23.62,16.6,45.0
Nha Trang,12.25,109.19,2025-07-12,34.3,26.9,30.7,0.1,24.9,14.2,36.7
Nha Trang,12.25,109.19,2025-07-13,34.0,26.7,30.3,0.0,24.85,11.8,31.7
Nha Trang,12.25,109.19,2025-07-14,34.7,26.9,30.3,0.2,24.5,14.0,36.7
Nha Trang,12.25,109.19,2025-07-15,34.6,26.9,30.6,1.3,23.93,15.3,40.0
Nha Trang,12.25,109.19,2025-07-16,34.6,26.9,30.4,2.1,23.79,12.7,40.3
Nha Trang,12.25,109.19,2025-07-17,35.0,26.6,30.5,1.6,23.53,16.3,38.9
Nha Trang,12.25,109.19,2025-07-18,35.4,26.8,30.6,0.0,16.79,14.3,35.6
Nha Trang,12.25,109.19,2025-07-19,36.1,27.0,31.4,0.0,17.0,14.2,35.3
Nha Trang,12.25,109.19,2025-07-20,37.2,27.8,31.8,0.0,21.27,11.0,28.4
Nha Trang,12.25,109.19,2025-07-21,36.4,28.3,31.3,0.2,17.9,14.6,37.4
Nha Trang,12.25,109.19,2025-07-22,38.2,27.3,31.6,0.2,22.44,15.9,39.6
Nha Trang,12.25,109.19,2025-07-23,35.3,27.3,31.3,2.8,24.0,11.3,40.7
Nha Trang,12.25,109.19,2025-07-24,33.6,27.4,29.9,2.8,16.27,15.4,34.9
Nha Trang,12.25,109.19,2025-07-25,34.1,27.1,29.6,0.8,17.54,14.3,32.4
Nha Trang,12.25,109.19,2025-07-26,33.3,26.5,29.3,1.6,18.57,15.5,42.8
Nha Trang,12.25,109.19,2025-07-27,34.7,27.4,30.4,3.7,20.61,13.2,41.8
Nha Trang,12.25,109.19,2025-07-28,36.2,26.5,31.3,0.1,24.52,21.3,46.1
Nha Trang,12.25,109.19,2025-07-29,37.6,27.1,32.0,0.1,24.15,17.5,38.5
Nha Trang,12.25,109.19,2025-07-30,38.0,27.8,32.8,0.1,23.81,12.1,37.8
Nha Trang,12.25,109.19,2025-07-31,37.4,27.6,32.6,0.5,24.7,20.4,47.9
Nha Trang,12.25,109.19,2025-08-01,36.5,27.7,32.0,0.0,24.45,19.1,44.3
Nha Trang,12.25,109.19,2025-08-02,36.0,27.4,31.6,0.6,24.89,18.6,42.5
